Età,Anno,Totale femmine,Totale maschi,Totale
97,2070,8848,956,9804
98,2070,8818,956,9774
99,2070,8813,953,9766
100,2070,9260,953,10213
0,2071,29437,204019,233456
1,2071,29437,204123,233560
2,2071,29437,204528,233965
3,2071,29437,205320,234757
4,2071,29437,205320,234757
5,2071,29437,205320,234757
6,2071,29437,205320,234757
7,2071,29437,205320,234757
8,2071,29437,205320,234757
9,2071,29437,205320,234757
10,2071,29437,205320,234757
11,2071,29437,205320,234757
12,2071,29437,205320,234757
13,2071,29437,205320,234757
14,2071,29437,205320,234757
15,2071,29437,205320,234757
16,2071,29437,205320,234757
17,2071,29437,205320,234757
18,2071,29437,205320,234757
19,2071,29437,205320,234757
20,2071,29437,205320,234757
21,2071,29437,205320,234757
22,2071,29437,205320,234757
23,2071,29437,205320,234757
24,2071,29437,205320,234757
25,2071,29437,205320,234757
26,2071,29437,205320,234757
27,2071,29437,205320,234757
28,2071,29437,205320,234757
29,2071,29437,205320,234757
30,2071,29437,205320,234757
31,2071,29437,205320,234757
32,2071,29437,205320,234757
33,2071,29437,205320,234757
34,2071,29437,205320,234757
35,2071,29437,205320,234757
36,2071,29437,205320,234757
37,2071,29437,205320,234757
38,2071,29437,205320,234757
39,2071,29706,205320,235026
40,2071,29706,205320,235026
41,2071,29706,205320,235026
42,2071,29706,205320,235026
43,2071,29706,205320,235026
44,2071,29706,205320,235026
45,2071,29706,205320,235026
46,2071,29706,205320,235026
47,2071,29706,205320,235026
48,2071,29706,205320,235026
49,2071,29706,205320,235026
50,2071,29706,205320,235026
51,2071,29706,205320,235026
52,2071,29706,205320,235026
53,2071,29706,205320,235026
54,2071,29706,205320,235026
55,2071,29706,205320,235026
56,2071,29706,205320,235026
57,2071,29706,205320,235026
58,2071,29706,205320,235026
59,2071,29706,205320,235026
60,2071,29706,205320,235026
61,2071,29706,205320,235026
62,2071,29706,205320,235026
63,2071,29706,205320,235026
64,2071,29706,205320,235026
65,2071,29706,205320,235026
66,2071,29706,205320,235026
67,2071,29706,205320,235026
68,2071,29706,205320,235026
69,2071,29706,205320,235026
70,2071,29706,205758,235464
71,2071,29706,209890,239596
72,2071,29706,232254,261960
73,2071,29706,232497,262203
74,2071,29706,231884,261590
75,2071,29706,228876,258582
76,2071,29706,222749,252455
77,2071,29706,208800,238506
78,2071,29706,158294,188000
79,2071,29706,48710,78416
80,2071,29706,11777,41483
81,2071,29138,956,30094
82,2071,28924,956,29880
83,2071,28643,956,29599
84,2071,28367,956,29323
85,2071,8848,956,9804
86,2071,8848,956,9804
87,2071,8848,956,9804
88,2071,8848,956,9804
89,2071,8848,956,9804
90,2071,8848,956,9804
91,2071,8848,956,9804
92,2071,8848,956,9804
93,2071,8848,956,9804
94,2071,8848,956,9804
95,2071,8848,956,9804
96,2071,8848,956,9804
97,2071,8848,956,9804
98,2071,8818,956,9774
99,2071,8813,953,9766
100,2071,9260,953,10213
0,2072,29437,204019,233456
1,2072,29437,204123,233560
2,2072,29437,204528,233965
3,2072,29437,205320,234757
4,2072,29437,205320,234757
5,2072,29437,205320,234757
6,2072,29437,205320,234757
7,2072,29437,205320,234757
8,2072,29437,205320,234757
9,2072,29437,205320,234757
10,2072,29437,205320,234757
11,2072,29437,205320,234757
12,2072,29437,205320,234757
13,2072,29437,205320,234757
14,2072,29437,205320,234757
15,2072,29437,205320,234757
16,2072,29437,205320,234757
17,2072,29437,205320,234757
18,2072,29437,205320,234757
19,2072,29437,205320,234757
20,2072,29437,205320,234757
21,2072,29437,205320,234757
22,2072,29437,205320,234757
23,2072,29437,205320,234757
24,2072,29437,205320,234757
25,2072,29437,205320,234757
26,2072,29437,205320,234757
27,2072,29437,205320,234757
28,2072,29437,205320,234757
29,2072,29437,205320,234757
30,2072,29437,205320,234757
31,2072,29437,205320,234757
32,2072,29437,205320,234757
33,2072,29437,205320,234757
34,2072,29437,205320,234757
35,2072,29437,205320,234757
36,2072,29437,205320,234757
37,2072,29437,205320,234757
38,2072,29437,205320,234757
39,2072,29706,205320,235026
40,2072,29706,205320,235026
41,2072,29706,205320,235026
42,2072,29706,205320,235026
43,2072,29706,205320,235026
44,2072,29706,205320,235026
45,2072,29706,205320,235026
46,2072,29706,205320,235026
47,2072,29706,205320,235026
48,2072,29706,205320,235026
49,2072,29706,205320,235026
50,2072,29706,205320,235026
51,2072,29706,205320,235026
52,2072,29706,205320,235026
53,2072,29706,205320,235026
54,2072,29706,205320,235026
55,2072,29706,205320,235026
56,2072,29706,205320,235026
57,2072,29706,205320,235026
58,2072,29706,205320,235026
59,2072,29706,205320,235026
60,2072,29706,205320,235026
61,2072,29706,205320,235026
62,2072,29706,205320,235026
63,2072,29706,205320,235026
64,2072,29706,205320,235026
65,2072,29706,205320,235026
66,2072,29706,205320,235026
67,2072,29706,205320,235026
68,2072,29706,205320,235026
69,2072,29706,205320,235026
70,2072,29706,205758,235464
71,2072,29706,209890,239596
72,2072,29706,232254,261960
73,2072,29706,232497,262203
74,2072,29706,231884,261590
75,2072,29706,228876,258582
76,2072,29706,222749,252455
77,2072,29706,208800,238506
78,2072,29706,158294,188000
79,2072,29706,48710,78416
80,2072,29706,11777,41483
81,2072,29138,956,30094
82,2072,28924,956,29880
83,2072,28643,956,29599
84,2072,28367,956,29323
85,2072,8848,956,9804
86,2072,8848,956,9804
87,2072,8848,956,9804
88,2072,8848,956,9804
89,2072,8848,956,9804
90,2072,8848,956,9804
91,2072,8848,956,9804
92,2072,8848,956,9804
93,2072,8848,956,9804
94,2072,8848,956,9804
95,2072,8848,956,9804
96,2072,8848,956,9804
97,2072,8848,956,9804
98,2072,8818,956,9774
99,2072,8813,953,9766
100,2072,9260,953,10213
0,2073,29437,204019,233456
1,2073,29437,204123,233560
2,2073,29437,204528,233965
3,2073,29437,205320,234757
4,2073,29437,205320,234757
5,2073,29437,205320,234757
6,2073,29437,205320,234757
7,2073,29437,205320,234757
8,2073,29437,205320,234757
9,2073,29437,205320,234757
10,2073,29437,205320,234757
11,2073,29437,205320,234757
12,2073,29437,205320,234757
13,2073,29437,205320,234757
14,2073,29437,205320,234757
15,2073,29437,205320,234757
16,2073,29437,205320,234757
17,2073,29437,205320,234757
18,2073,29437,205320,234757
19,2073,29437,205320,234757
20,2073,29437,205320,234757
21,2073,29437,205320,234757
22,2073,29437,205320,234757
23,2073,29437,205320,234757
24,2073,29437,205320,234757
25,2073,29437,205320,234757
26,2073,29437,205320,234757
27,2073,29437,205320,234757
28,2073,29437,205320,234757
29,2073,29437,205320,234757
30,2073,29437,205320,234757
31,2073,29437,205320,234757
32,2073,29437,205320,234757
33,2073,29437,205320,234757
34,2073,29437,205320,234757
35,2073,29437,205320,234757
36,2073,29437,205320,234757
37,2073,29437,205320,234757
38,2073,29437,205320,234757
39,2073,29706,205320,235026
40,2073,29706,205320,235026
41,2073,29706,205320,235026
42,2073,29706,205320,235026
43,2073,29706,205320,235026
44,2073,29706,205320,235026
45,2073,29706,205320,235026
46,2073,29706,205320,235026
47,2073,29706,205320,235026
48,2073,29706,205320,235026
49,2073,29706,205320,235026
50,2073,29706,205320,235026
51,2073,29706,205320,235026
52,2073,29706,205320,235026
53,2073,29706,205320,235026
54,2073,29706,205320,235026
55,2073,29706,205320,235026
56,2073,29706,205320,235026
57,2073,29706,205320,235026
58,2073,29706,205320,235026
59,2073,29706,205320,235026
60,2073,29706,205320,235026
61,2073,29706,205320,235026
62,2073,29706,205320,235026
63,2073,29706,205320,235026
64,2073,29706,205320,235026
65,2073,29706,205320,235026
66,2073,29706,205320,235026
67,2073,29706,205320,235026
68,2073,29706,205320,235026
69,2073,29706,205320,235026
70,2073,29706,205758,235464
71,2073,29706,209890,239596
72,2073,29706,232254,261960
73,2073,29706,232497,262203
74,2073,29706,231884,261590
75,2073,29706,228876,258582
76,2073,29706,222749,252455
77,2073,29706,208800,238506
78,2073,29706,158294,188000
79,2073,29706,48710,78416
80,2073,29706,11777,41483
81,2073,29138,956,30094
82,2073,28924,956,29880
83,2073,28643,956,29599
84,2073,28367,956,29323
85,2073,8848,956,9804
86,2073,8848,956,9804
87,2073,8848,956,9804
88,2073,8848,956,9804
89,2073,8848,956,9804
90,2073,8848,956,9804
91,2073,8848,956,9804
92,2073,8848,956,9804
93,2073,8848,956,9804
94,2073,8848,956,9804
95,2073,8848,956,9804
96,2073,8848,956,9804
97,2073,8848,956,9804
98,2073,8818,956,9774
99,2073,8813,953,9766
100,2073,9260,953,10213
0,2074,29437,204019,233456
1,2074,29437,204123,233560
2,2074,29437,204528,233965
3,2074,29437,205320,234757
4,2074,29437,205320,234757
5,2074,29437,205320,234757
6,2074,29437,205320,234757
7,2074,29437,205320,234757
8,2074,29437,205320,234757
9,2074,29437,205320,234757
10,2074,29437,205320,234757
11,2074,29437,205320,234757
12,2074,29437,205320,234757
13,2074,29437,205320,234757
14,2074,29437,205320,234757
15,2074,29437,205320,234757
16,2074,29437,205320,234757
17,2074,29437,205320,234757
18,2074,29437,205320,234757
19,2074,29437,205320,234757
20,2074,29437,205320,234757
21,2074,29437,205320,234757
22,2074,29437,205320,234757
23,2074,29437,205320,234757
24,2074,29437,205320,234757
25,2074,29437,205320,234757
26,2074,29437,205320,234757
27,2074,29437,205320,234757
28,2074,29437,205320,234757
29,2074,29437,205320,234757
30,2074,29437,205320,234757
31,2074,29437,205320,234757
32,2074,29437,205320,234757
33,2074,29437,205320,234757
34,2074,29437,205320,234757
35,2074,29437,205320,234757
36,2074,29437,205320,234757
37,2074,29437,205320,234757
38,2074,29437,205320,234757
39,2074,29706,205320,235026
40,2074,29706,205320,235026
41,2074,29706,205320,235026
42,2074,29706,205320,235026
43,2074,29706,205320,235026
44,2074,29706,205320,235026
45,2074,29706,205320,235026
46,2074,29706,205320,235026
47,2074,29706,205320,235026
48,2074,29706,205320,235026
49,2074,29706,205320,235026
50,2074,29706,205320,235026
51,2074,29706,205320,235026
52,2074,29706,205320,235026
53,2074,29706,205320,235026
54,2074,29706,205320,235026
55,2074,29706,205320,235026
56,2074,29706,205320,235026
57,2074,29706,205320,235026
58,2074,29706,205320,235026
59,2074,29706,205320,235026
60,2074,29706,205320,235026
61,2074,29706,205320,235026
62,2074,29706,205320,235026
63,2074,29706,205320,235026
64,2074,29706,205320,235026
65,2074,29706,205320,235026
66,2074,29706,205320,235026
67,2074,29706,205320,235026
68,2074,29706,205320,235026
69,2074,29706,205320,235026
70,2074,29706,205758,235464
71,2074,29706,209890,239596
72,2074,29706,232254,261960
73,2074,29706,232497,262203
74,2074,29706,231884,261590
75,2074,29706,228876,258582
76,2074,29706,222749,252455
77,2074,29706,208800,238506
78,2074,29706,158294,188000
79,2074,29706,48710,78416
80,2074,29706,11777,41483
81,2074,29138,956,30094
82,2074,28924,956,29880
83,2074,28643,956,29599
84,2074,28367,956,29323
85,2074,8848,956,9804
86,2074,8848,956,9804
87,2074,8848,956,9804
88,2074,8848,956,9804
89,2074,8848,956,9804
90,2074,8848,956,9804
91,2074,8848,956,9804
92,2074,8848,956,9804
93,2074,8848,956,9804
94,2074,8848,956,9804
95,2074,8848,956,9804
96,2074,8848,956,9804
97,2074,8848,956,9804
98,2074,8818,956,9774
99,2074,8813,953,9766
100,2074,9260,953,10213
0,2075,29437,204019,233456
1,2075,29437,204123,233560
2,2075,29437,204528,233965
3,2075,29437,205320,234757
4,2075,29437,205320,234757
5,2075,29437,205320,234757
6,2075,29437,205320,234757
7,2075,29437,205320,234757
8,2075,29437,205320,234757
9,2075,29437,205320,234757
10,2075,29437,205320,234757
11,2075,29437,205320,234757
12,2075,29437,205320,234757
13,2075,29437,205320,234757
14,2075,29437,205320,234757
15,2075,29437,205320,234757
16,2075,29437,205320,234757
17,2075,29437,205320,234757
18,2075,29437,205320,234757
19,2075,29437,205320,234757
20,2075,29437,205320,234757
21,2075,29437,205320,234757
22,2075,29437,205320,234757
23,2075,29437,205320,234757
24,2075,29437,205320,234757
25,2075,29437,205320,234757
26,2075,29437,205320,234757
27,2075,29437,205320,234757
28,2075,29437,205320,234757
29,2075,29437,205320,234757
30,2075,29437,205320,234757
31,2075,29437,205320,234757
32,2075,29437,205320,234757
33,2075,29437,205320,234757
34,2075,29437,205320,234757
35,2075,29437,205320,234757
36,2075,29437,205320,234757
37,2075,29437,205320,234757
38,2075,29437,205320,234757
39,2075,29706,205320,235026
40,2075,29706,205320,235026
41,2075,29706,205320,235026
42,2075,29706,205320,235026
43,2075,29706,205320,235026
44,2075,29706,205320,235026
45,2075,29706,205320,235026
46,2075,29706,205320,235026
47,2075,29706,205320,235026
48,2075,29706,205320,235026
49,2075,29706,205320,235026
50,2075,29706,205320,235026
51,2075,29706,205320,235026
52,2075,29706,205320,235026
53,2075,29706,205320,235026
54,2075,29706,205320,235026
55,2075,29706,205320,235026
56,2075,29706,205320,235026
57,2075,29706,205320,235026
58,2075,29706,205320,235026
59,2075,29706,205320,235026
60,2075,29706,205320,235026
61,2075,29706,205320,235026
62,2075,29706,205320,235026
63,2075,29706,205320,235026
64,2075,29706,205320,235026
65,2075,29706,205320,235026
66,2075,29706,205320,235026
67,2075,29706,205320,235026
68,2075,29706,205320,235026
69,2075,29706,205320,235026
70,2075,29706,205758,235464
71,2075,29706,209890,239596
72,2075,29706,232254,261960
73,2075,29706,232497,262203
74,2075,29706,231884,261590
75,2075,29706,228876,258582
76,2075,29706,222749,252455
77,2075,29706,208800,238506
78,2075,29706,158294,188000
79,2075,29706,48710,78416
80,2075,29706,11777,41483
81,2075,29138,956,30094
82,2075,28924,956,29880
83,2075,28643,956,29599
84,2075,28367,956,29323
85,2075,8848,956,9804
86,2075,8848,956,9804
87,2075,8848,956,9804
88,2075,8848,956,9804
89,2075,8848,956,9804
90,2075,8848,956,9804
91,2075,8848,956,9804
92,2075,8848,956,9804
93,2075,8848,956,9804
94,2075,8848,956,9804
95,2075,8848,956,9804
96,2075,8848,956,9804
97,2075,8848,956,9804
98,2075,8818,956,9774
99,2075,8813,953,9766
100,2075,9260,953,10213
0,2076,29431,204019,233450
1,2076,29431,204123,233554
2,2076,29431,204528,233959
3,2076,29431,205320,234751
4,2076,29431,205320,234751
5,2076,29431,205320,234751
6,2076,29431,205320,234751
7,2076,29431,205320,234751
8,2076,29431,205320,234751
9,2076,29431,205320,234751
10,2076,29431,205320,234751
11,2076,29431,205320,234751
12,2076,29431,205320,234751
13,2076,29431,205320,234751
14,2076,29431,205320,234751
15,2076,29431,205320,234751
16,2076,29431,205320,234751
17,2076,29431,205320,234751
18,2076,29431,205320,234751
19,2076,29431,205320,234751
20,2076,29431,205320,234751
21,2076,29431,205320,234751
22,2076,29431,205320,234751
23,2076,29431,205320,234751
24,2076,29431,205320,234751
25,2076,29431,205320,234751
26,2076,29431,205320,234751
27,2076,29431,205320,234751
28,2076,29431,205320,234751
29,2076,29431,205320,234751
30,2076,29431,205320,234751
31,2076,29431,205320,234751
32,2076,29431,205320,234751
33,2076,29431,205320,234751
34,2076,29431,205320,234751
35,2076,29431,205320,234751
36,2076,29431,205320,234751
37,2076,29431,205320,234751
38,2076,29431,205320,234751
39,2076,29700,205320,235020
40,2076,29700,205320,235020
41,2076,29700,205320,235020
42,2076,29700,205320,235020
43,2076,29700,205320,235020
44,2076,29700,205320,235020
45,2076,29700,205320,235020
46,2076,29700,205320,235020
47,2076,29700,205320,235020
48,2076,29700,205320,235020
49,2076,29700,205320,235020
50,2076,29700,205320,235020
51,2076,29700,205320,235020
52,2076,29700,205320,235020
53,2076,29700,205320,235020
54,2076,29700,205320,235020
55,2076,29700,205320,235020
56,2076,29700,205320,235020
57,2076,29700,205320,235020
58,2076,29700,205320,235020
59,2076,29700,205320,235020
60,2076,29700,205320,235020
61,2076,29700,205320,235020
62,2076,29700,205320,235020
63,2076,29700,205320,235020
64,2076,29700,205320,235020
65,2076,29700,205320,235020
66,2076,29700,205320,235020
67,2076,29700,205320,235020
68,2076,29700,205320,235020
69,2076,29700,205320,235020
70,2076,29700,205758,235458
71,2076,29700,209890,239590
72,2076,29700,232254,261954
73,2076,29700,232497,262197
74,2076,29700,231884,261584
75,2076,29700,228876,258576
76,2076,29700,222749,252449
77,2076,29700,208800,238500
78,2076,29700,158294,187994
79,2076,29700,48710,78410
80,2076,29700,11777,41477
81,2076,29129,956,30085
82,2076,28915,956,29871
83,2076,28633,956,29589
84,2076,28358,956,29314
85,2076,8836,956,9792
86,2076,8836,956,9792
87,2076,8836,956,9792
88,2076,8836,956,9792
89,2076,8836,956,9792
90,2076,8836,956,9792
91,2076,8836,956,9792
92,2076,8836,956,9792
93,2076,8836,956,9792
94,2076,8836,956,9792
95,2076,8836,956,9792
96,2076,8836,956,9792
97,2076,8836,956,9792
98,2076,8806,956,9762
99,2076,8801,953,9754
100,2076,9251,953,10204
0,2077,29431,204019,233450
1,2077,29431,204123,233554
2,2077,29431,204528,233959
3,2077,29431,205320,234751
4,2077,29431,205320,234751
5,2077,29431,205320,234751
6,2077,29431,205320,234751
7,2077,29431,205320,234751
8,2077,29431,205320,234751
9,2077,29431,205320,234751
10,2077,29431,205320,234751
11,2077,29431,205320,234751
12,2077,29431,205320,234751
13,2077,29431,205320,234751
14,2077,29431,205320,234751
15,2077,29431,205320,234751
16,2077,29431,205320,234751
17,2077,29431,205320,234751
18,2077,29431,205320,234751
19,2077,29431,205320,234751
20,2077,29431,205320,234751
21,2077,29431,205320,234751
22,2077,29431,205320,234751
23,2077,29431,205320,234751
24,2077,29431,205320,234751
25,2077,29431,205320,234751
26,2077,29431,205320,234751
27,2077,29431,205320,234751
28,2077,29431,205320,234751
29,2077,29431,205320,234751
30,2077,29431,205320,234751
31,2077,29431,205320,234751
32,2077,29431,205320,234751
33,2077,29431,205320,234751
34,2077,29431,205320,234751
35,2077,29431,205320,234751
36,2077,29431,205320,234751
37,2077,29431,205320,234751
38,2077,29431,205320,234751
39,2077,29700,205320,235020
40,2077,29700,205320,235020
41,2077,29700,205320,235020
42,2077,29700,205320,235020
43,2077,29700,205320,235020
44,2077,29700,205320,235020
45,2077,29700,205320,235020
46,2077,29700,205320,235020
47,2077,29700,205320,235020
48,2077,29700,205320,235020
49,2077,29700,205320,235020
50,2077,29700,205320,235020
51,2077,29700,205320,235020
52,2077,29700,205320,235020
53,2077,29700,205320,235020
54,2077,29700,205320,235020
55,2077,29700,205320,235020
56,2077,29700,205320,235020
57,2077,29700,205320,235020
58,2077,29700,205320,235020
59,2077,29700,205320,235020
60,2077,29700,205320,235020
61,2077,29700,205320,235020
62,2077,29700,205320,235020
63,2077,29700,205320,235020
64,2077,29700,205320,235020
65,2077,29700,205320,235020
66,2077,29700,205320,235020
67,2077,29700,205320,235020
68,2077,29700,205320,235020
69,2077,29700,205320,235020
70,2077,29700,205758,235458
71,2077,29700,209890,239590
72,2077,29700,232254,261954
73,2077,29700,232497,262197
74,2077,29700,231884,261584
75,2077,29700,228876,258576
76,2077,29700,222749,252449
77,2077,29700,208800,238500
78,2077,29700,158294,187994
79,2077,29700,48710,78410
80,2077,29700,11777,41477
81,2077,29129,956,30085
82,2077,28915,956,29871
83,2077,28633,956,29589
84,2077,28358,956,29314
85,2077,8836,956,9792
86,2077,8836,956,9792
87,2077,8836,956,9792
88,2077,8836,956,9792
89,2077,8836,956,9792
90,2077,8836,956,9792
91,2077,8836,956,9792
92,2077,8836,956,9792
93,2077,8836,956,9792
94,2077,8836,956,9792
95,2077,8836,956,9792
96,2077,8836,956,9792
97,2077,8836,956,9792
98,2077,8806,956,9762
99,2077,8801,953,9754
100,2077,9251,953,10204
0,2078,29431,204019,233450
1,2078,29431,204123,233554
2,2078,29431,204528,233959
3,2078,29431,205320,234751
4,2078,29431,205320,234751
5,2078,29431,205320,234751
6,2078,29431,205320,234751
7,2078,29431,205320,234751
8,2078,29431,205320,234751
9,2078,29431,205320,234751
10,2078,29431,205320,234751
11,2078,29431,205320,234751
12,2078,29431,205320,234751
13,2078,29431,205320,234751
14,2078,29431,205320,234751
15,2078,29431,205320,234751
16,2078,29431,205320,234751
17,2078,29431,205320,234751
18,2078,29431,205320,234751
19,2078,29431,205320,234751
20,2078,29431,205320,234751
21,2078,29431,205320,234751
22,2078,29431,205320,234751
23,2078,29431,205320,234751
24,2078,29431,205320,234751
25,2078,29431,205320,234751
26,2078,29431,205320,234751
27,2078,29431,205320,234751
28,2078,29431,205320,234751
29,2078,29431,205320,234751
30,2078,29431,205320,234751
31,2078,29431,205320,234751
32,2078,29431,205320,234751
33,2078,29431,205320,234751
34,2078,29431,205320,234751
35,2078,29431,205320,234751
36,2078,29431,205320,234751
37,2078,29431,205320,234751
38,2078,29431,205320,234751
39,2078,29700,205320,235020
40,2078,29700,205320,235020
41,2078,29700,205320,235020
42,2078,29700,205320,235020
43,2078,29700,205320,235020
44,2078,29700,205320,235020
45,2078,29700,205320,235020
46,2078,29700,205320,235020
47,2078,29700,205320,235020
48,2078,29700,205320,235020
49,2078,29700,205320,235020
50,2078,29700,205320,235020
51,2078,29700,205320,235020
52,2078,29700,205320,235020
53,2078,29700,205320,235020
54,2078,29700,205320,235020
55,2078,29700,205320,235020
56,2078,29700,205320,235020
57,2078,29700,205320,235020
58,2078,29700,205320,235020
59,2078,29700,205320,235020
60,2078,29700,205320,235020
61,2078,29700,205320,235020
62,2078,29700,205320,235020
63,2078,29700,205320,235020
64,2078,29700,205320,235020
65,2078,29700,205320,235020
66,2078,29700,205320,235020
67,2078,29700,205320,235020
68,2078,29700,205320,235020
69,2078,29700,205320,235020
70,2078,29700,205758,235458
71,2078,29700,209890,239590
72,2078,29700,232254,261954
73,2078,29700,232497,262197
74,2078,29700,231884,261584
75,2078,29700,228876,258576
76,2078,29700,222749,252449
77,2078,29700,208800,238500
78,2078,29700,158294,187994
79,2078,29700,48710,78410
80,2078,29700,11777,41477
81,2078,29129,956,30085
82,2078,28915,956,29871
83,2078,28633,956,29589
84,2078,28358,956,29314
85,2078,8836,956,9792
86,2078,8836,956,9792
87,2078,8836,956,9792
88,2078,8836,956,9792
89,2078,8836,956,9792
90,2078,8836,956,9792
91,2078,8836,956,9792
92,2078,8836,956,9792
93,2078,8836,956,9792
94,2078,8836,956,9792
95,2078,8836,956,9792
96,2078,8836,956,9792
97,2078,8836,956,9792
98,2078,8806,956,9762
99,2078,8801,953,9754
100,2078,9251,953,10204
0,2079,29431,204019,233450
1,2079,29431,204123,233554
2,2079,29431,204528,233959
3,2079,29431,205320,234751
4,2079,29431,205320,234751
5,2079,29431,205320,234751
6,2079,29431,205320,234751
7,2079,29431,205320,234751
8,2079,29431,205320,234751
9,2079,29431,205320,234751
10,2079,29431,205320,234751
11,2079,29431,205320,234751
12,2079,29431,205320,234751
13,2079,29431,205320,234751
14,2079,29431,205320,234751
15,2079,29431,205320,234751
16,2079,29431,205320,234751
17,2079,29431,205320,234751
18,2079,29431,205320,234751
19,2079,29431,205320,234751
20,2079,29431,205320,234751
21,2079,29431,205320,234751
22,2079,29431,205320,234751
23,2079,29431,205320,234751
24,2079,29431,205320,234751
25,2079,29431,205320,234751
26,2079,29431,205320,234751
27,2079,29431,205320,234751
28,2079,29431,205320,234751
29,2079,29431,205320,234751
30,2079,29431,205320,234751
31,2079,29431,205320,234751
32,2079,29431,205320,234751
33,2079,29431,205320,234751
34,2079,29431,205320,234751
35,2079,29431,205320,234751
36,2079,29431,205320,234751
37,2079,29431,205320,234751
38,2079,29431,205320,234751
39,2079,29700,205320,235020
40,2079,29700,205320,235020
41,2079,29700,205320,235020
42,2079,29700,205320,235020
43,2079,29700,205320,235020
44,2079,29700,205320,235020
45,2079,29700,205320,235020
46,2079,29700,205320,235020
47,2079,29700,205320,235020
48,2079,29700,205320,235020
49,2079,29700,205320,235020
50,2079,29700,205320,235020
51,2079,29700,205320,235020
52,2079,29700,205320,235020
53,2079,29700,205320,235020
54,2079,29700,205320,235020
55,2079,29700,205320,235020
56,2079,29700,205320,235020
57,2079,29700,205320,235020
58,2079,29700,205320,235020
59,2079,29700,205320,235020
60,2079,29700,205320,235020
61,2079,29700,205320,235020
62,2079,29700,205320,235020
63,2079,29700,205320,235020
64,2079,29700,205320,235020
65,2079,29700,205320,235020
66,2079,29700,205320,235020
67,2079,29700,205320,235020
68,2079,29700,205320,235020
69,2079,29700,205320,235020
70,2079,29700,205758,235458
71,2079,29700,209890,239590
72,2079,29700,232254,261954
73,2079,29700,232497,262197
74,2079,29700,231884,261584
75,2079,29700,228876,258576
76,2079,29700,222749,252449
77,2079,29700,208800,238500
78,2079,29700,158294,187994
79,2079,29700,48710,78410
80,2079,29700,11777,41477
81,2079,29129,956,30085
82,2079,28915,956,29871
83,2079,28633,956,29589
84,2079,28358,956,29314
85,2079,8836,956,9792
86,2079,8836,956,9792
87,2079,8836,956,9792
88,2079,8836,956,9792
89,2079,8836,956,9792
90,2079,8836,956,9792
91,2079,8836,956,9792
92,2079,8836,956,9792
93,2079,8836,956,9792
94,2079,8836,956,9792
95,2079,8836,956,9792
96,2079,8836,956,9792
97,2079,8836,956,9792
98,2079,8806,956,9762
99,2079,8801,953,9754
100,2079,9251,953,10204
0,2080,29431,204019,233450
1,2080,29431,204123,233554
2,2080,29431,204528,233959
3,2080,29431,205320,234751
4,2080,29431,205320,234751
5,2080,29431,205320,234751
6,2080,29431,205320,234751
7,2080,29431,205320,234751
8,2080,29431,205320,234751
9,2080,29431,205320,234751
10,2080,29431,205320,234751
11,2080,29431,205320,234751
12,2080,29431,205320,234751
13,2080,29431,205320,234751
14,2080,29431,205320,234751
15,2080,29431,205320,234751
16,2080,29431,205320,234751
17,2080,29431,205320,234751
18,2080,29431,205320,234751
19,2080,29431,205320,234751
20,2080,29431,205320,234751
21,2080,29431,205320,234751
22,2080,29431,205320,234751
23,2080,29431,205320,234751
24,2080,29431,205320,234751
25,2080,29431,205320,234751
26,2080,29431,205320,234751
27,2080,29431,205320,234751
28,2080,29431,205320,234751
29,2080,29431,205320,234751
30,2080,29431,205320,234751
31,2080,29431,205320,234751
32,2080,29431,205320,234751
33,2080,29431,205320,234751
34,2080,29431,205320,234751
35,2080,29431,205320,234751
36,2080,29431,205320,234751
37,2080,29431,205320,234751
38,2080,29431,205320,234751
39,2080,29700,205320,235020
40,2080,29700,205320,235020
41,2080,29700,205320,235020
42,2080,29700,205320,235020
43,2080,29700,205320,235020
44,2080,29700,205320,235020
45,2080,29700,205320,235020
46,2080,29700,205320,235020
47,2080,29700,205320,235020
48,2080,29700,205320,235020
49,2080,29700,205320,235020
50,2080,29700,205320,235020
51,2080,29700,205320,235020
52,2080,29700,205320,235020
53,2080,29700,205320,235020
54,2080,29700,205320,235020
55,2080,29700,205320,235020
56,2080,29700,205320,235020
57,2080,29700,205320,235020
58,2080,29700,205320,235020
59,2080,29700,205320,235020
60,2080,29700,205320,235020
61,2080,29700,205320,235020
62,2080,29700,205320,235020
63,2080,29700,205320,235020
64,2080,29700,205320,235020
65,2080,29700,205320,235020
66,2080,29700,205320,235020
67,2080,29700,205320,235020
68,2080,29700,205320,235020
69,2080,29700,205320,235020
70,2080,29700,205758,235458
71,2080,29700,209890,239590
72,2080,29700,232254,261954
73,2080,29700,232497,262197
74,2080,29700,231884,261584
75,2080,29700,228876,258576
76,2080,29700,222749,252449
77,2080,29700,208800,238500
78,2080,29700,158294,187994
79,2080,29700,48710,78410
80,2080,29700,11777,41477
81,2080,29129,956,30085
82,2080,28915,956,29871
83,2080,28633,956,29589
84,2080,28358,956,29314
85,2080,8836,956,9792
86,2080,8836,956,9792
87,2080,8836,956,9792
88,2080,8836,956,9792
89,2080,8836,956,9792
90,2080,8836,956,9792
91,2080,8836,956,9792
92,2080,8836,956,9792
93,2080,8836,956,9792
94,2080,8836,956,9792
95,2080,8836,956,9792
96,2080,8836,956,9792
97,2080,8836,956,9792
98,2080,8806,956,9762
